tiempo, long_patt
0.000205593117678 , 28
0.000205593117678 , 15
0.000329523499991 , 1
0.000207234579695 , 14
0.00022939431693 , 18
0.000224880296382 , 28
0.000218724813817 , 7
0.000231856509956 , 7
0.000225290661887 , 26
0.000206824214191 , 18
0.000205182752174 , 5
0.000205182752174 , 18
0.000206003483182 , 16
0.000207234579695 , 5
0.000259350998748 , 10
0.000254426612695 , 8
0.00022939431693 , 10
0.000206003483182 , 27
0.000206413848687 , 5
0.000205593117678 , 12
0.000205593117678 , 9
0.000206413848687 , 24
0.000206824214191 , 5
0.000206824214191 , 17
0.000207234579695 , 27
0.000208465676208 , 3
0.000206003483182 , 7
0.000205182752174 , 29
0.000204362021165 , 25
0.000257299171226 , 22
0.000206003483182 , 22
0.000205593117678 , 22
0.000206003483182 , 19
0.000208055310704 , 18
0.000224469930878 , 19
0.000224880296382 , 8
0.000206003483182 , 25
0.000204772386669 , 12
0.000206003483182 , 12
0.000206003483182 , 27
0.000205593117678 , 9
0.000207234579695 , 15
0.000206003483182 , 5
0.000233908337478 , 10
0.000224469930878 , 17
0.000212158965748 , 12
0.000224880296382 , 13
0.000224469930878 , 15
0.000224880296382 , 27
0.000225701027391 , 27
0.000228573585922 , 22
0.000234318702982 , 13
0.000205593117678 , 18
0.000206413848687 , 12
0.000206824214191 , 3
0.000206413848687 , 20
0.000206003483182 , 14
0.000206824214191 , 23
0.000206003483182 , 12
0.000204772386669 , 11
0.000205593117678 , 13
0.000224880296382 , 17
0.000224059565374 , 6
0.000205593117678 , 17
0.000327882037974 , 1
0.000204772386669 , 8
0.000205593117678 , 4
0.000206824214191 , 5
0.000204772386669 , 29
0.000205182752174 , 11
0.000206003483182 , 9
0.000205593117678 , 22
0.000205593117678 , 9
0.000207234579695 , 26
0.000206824214191 , 15
0.000205182752174 , 9
0.000206003483182 , 12
0.000205593117678 , 25
0.000205182752174 , 25
0.000327471672469 , 1
0.000206413848687 , 13
0.000230625413443 , 10
0.000224880296382 , 27
0.000226932123904 , 24
0.000228983951426 , 24
0.000256478440217 , 21
0.000228573585922 , 17
0.000227752854913 , 3
0.000225290661887 , 10
0.000226111392895 , 23
0.000244577840591 , 2
0.000204772386669 , 19
0.000204362021165 , 30
0.000206413848687 , 9
0.000205593117678 , 12
0.000205182752174 , 27
0.000206003483182 , 20
0.000206003483182 , 12
0.000206413848687 , 18
0.000205182752174 , 29
0.000205593117678 , 14
0.0002265217584 , 3
0.000225701027391 , 15
0.000205182752174 , 18
0.000206003483182 , 21
0.000206824214191 , 7
0.000205593117678 , 8
0.000206003483182 , 21
0.000206413848687 , 10
0.000205593117678 , 20
0.000206824214191 , 9
0.000206824214191 , 11
0.000205182752174 , 29
0.000203951655661 , 20
0.000204772386669 , 13
0.000206003483182 , 26
0.000208465676208 , 3
0.000205182752174 , 22
0.000206413848687 , 17
0.000205593117678 , 5
0.000224880296382 , 29
0.000225701027391 , 16
0.000238422358026 , 6
0.000246219302608 , 2
0.000225290661887 , 3
0.000205182752174 , 29
0.000207234579695 , 18
0.000206003483182 , 13
0.000206003483182 , 14
0.000205182752174 , 18
0.000206003483182 , 6
0.000206413848687 , 20
0.000206413848687 , 9
0.000206413848687 , 26
0.000205593117678 , 22
0.000206003483182 , 12
0.000205593117678 , 18
0.000206003483182 , 14
0.000205593117678 , 10
0.000205593117678 , 10
0.000206824214191 , 17
0.000206824214191 , 8
0.000206003483182 , 17
0.000205182752174 , 19
0.000206003483182 , 28
0.000206003483182 , 23
0.000206413848687 , 15
0.000205593117678 , 7
0.000206824214191 , 28
0.000204772386669 , 13
0.000206824214191 , 5
0.000206413848687 , 14
0.000206413848687 , 18
0.000205593117678 , 25
0.000206413848687 , 19
0.000206003483182 , 17
0.000206003483182 , 8
0.000206824214191 , 6
0.000204772386669 , 29
0.000299566818174 , 14
0.000231035778948 , 9
0.000205182752174 , 24
0.00022939431693 , 2
0.000204772386669 , 10
0.000205593117678 , 27
0.000204772386669 , 29
0.000206003483182 , 12
0.000206824214191 , 21
0.000206003483182 , 20
0.000205593117678 , 24
0.000327882037974 , 1
0.000205593117678 , 15
0.000227752854913 , 2
0.000206824214191 , 24
0.000205593117678 , 26
0.000205593117678 , 28
0.000206824214191 , 8
0.000205182752174 , 5
0.000206413848687 , 20
0.000206003483182 , 19
0.000206003483182 , 23
0.000206413848687 , 22
0.000207234579695 , 8
0.000205182752174 , 17
0.000204772386669 , 21
0.000205593117678 , 15
0.000206003483182 , 7
0.000206824214191 , 22
0.000206824214191 , 19
0.000219135179322 , 2
0.000205593117678 , 24
0.000205593117678 , 18
0.000204772386669 , 14
0.000206413848687 , 23
0.000204772386669 , 17
0.000208465676208 , 23
0.000233497971974 , 24
0.000226932123904 , 11
0.000207234579695 , 3
0.000205593117678 , 13
0.000206003483182 , 5
0.000205593117678 , 27
0.000206003483182 , 14
0.000206003483182 , 15
0.000206413848687 , 16
0.000204772386669 , 10
0.000206413848687 , 14
0.000206824214191 , 15
0.000205593117678 , 26
0.000206003483182 , 29
0.000206003483182 , 14
0.000207234579695 , 19
0.000205593117678 , 17
0.000206413848687 , 12
0.000205593117678 , 25
0.000210107138226 , 14
0.000206413848687 , 22
0.0002076449452 , 6
0.000206413848687 , 28
0.000205593117678 , 30
0.000205593117678 , 15
0.000205593117678 , 11
0.000205182752174 , 13
0.000205182752174 , 9
0.000205182752174 , 4
0.000206824214191 , 9
0.000205593117678 , 9
0.000206413848687 , 17
0.000206824214191 , 10
0.000224469930878 , 2
0.000205593117678 , 11
0.000206413848687 , 24
0.000297514990652 , 29
0.000228573585921 , 24
0.000205593117678 , 23
0.000223238834365 , 6
0.0002265217584 , 27
0.000247450399121 , 28
0.000224880296382 , 28
0.000231035778948 , 15
0.000224059565374 , 27
0.000231035778948 , 11
0.000224469930878 , 18
0.000238011992522 , 10
0.000225701027391 , 22
0.000226932123904 , 22
0.000225701027391 , 8
0.000206824214191 , 14
0.000229804682435 , 7
0.0002265217584 , 3
0.000231856509956 , 18
0.000225701027391 , 28
0.000240063820043 , 18
0.000224059565374 , 18
0.000228983951426 , 27
