tiempo, long, tipoB, OS,lng,tamTexto
0.015704870224 , 2 , 2 , 6 , 5 , 10
0.0144641399384 , 19 , 2 , 6 , 5 , 10
0.0141670703888 , 30 , 2 , 6 , 5 , 10
0.0144581794739 , 9 , 2 , 6 , 5 , 10
0.0144758224487 , 12 , 2 , 6 , 5 , 10
0.0144410133362 , 27 , 2 , 6 , 5 , 10
0.0144720077515 , 20 , 2 , 6 , 5 , 10
0.0144581794739 , 12 , 2 , 6 , 5 , 10
0.014456987381 , 18 , 2 , 6 , 5 , 10
0.0147540569305 , 29 , 2 , 6 , 5 , 10
0.014622926712 , 14 , 2 , 6 , 5 , 10
0.0149600505829 , 3 , 2 , 6 , 5 , 10
0.015074968338 , 15 , 2 , 6 , 5 , 10
0.0146849155426 , 18 , 2 , 6 , 5 , 10
0.0148391723633 , 21 , 2 , 6 , 5 , 10
0.0148029327393 , 7 , 2 , 6 , 5 , 10
0.014769077301 , 8 , 2 , 6 , 5 , 10
0.0145268440247 , 21 , 2 , 6 , 5 , 10
0.0149850845337 , 10 , 2 , 6 , 5 , 10
0.0147988796234 , 20 , 2 , 6 , 5 , 10
0.0145511627197 , 9 , 2 , 6 , 5 , 10
0.0145511627197 , 11 , 2 , 6 , 5 , 10
0.014575958252 , 29 , 2 , 6 , 5 , 10
0.0142140388489 , 20 , 2 , 6 , 5 , 10
0.0146100521088 , 13 , 2 , 6 , 5 , 10
0.0144419670105 , 26 , 2 , 6 , 5 , 10
0.0146389007568 , 3 , 2 , 6 , 5 , 10
0.0144529342651 , 22 , 2 , 6 , 5 , 10
0.0146291255951 , 17 , 2 , 6 , 5 , 10
0.0144779682159 , 5 , 2 , 6 , 5 , 10
0.0145969390869 , 29 , 2 , 6 , 5 , 10
0.0146210193634 , 16 , 2 , 6 , 5 , 10
0.0150330066681 , 6 , 2 , 6 , 5 , 10
0.0163719654083 , 2 , 2 , 6 , 5 , 10
0.0150330066681 , 3 , 2 , 6 , 5 , 10
0.0149068832397 , 29 , 2 , 6 , 5 , 10
0.014995098114 , 18 , 2 , 6 , 5 , 10
0.014851808548 , 13 , 2 , 6 , 5 , 10
0.0149500370026 , 14 , 2 , 6 , 5 , 10
0.0148630142212 , 18 , 2 , 6 , 5 , 10
0.0149688720703 , 6 , 2 , 6 , 5 , 10
0.0147669315338 , 20 , 2 , 6 , 5 , 10
0.0146379470825 , 9 , 2 , 6 , 5 , 10
0.0146520137787 , 26 , 2 , 6 , 5 , 10
0.014680147171 , 22 , 2 , 6 , 5 , 10
0.0146861076355 , 12 , 2 , 6 , 5 , 10
0.0144820213318 , 18 , 2 , 6 , 5 , 10
0.0144560337067 , 14 , 2 , 6 , 5 , 10
0.0144510269165 , 10 , 2 , 6 , 5 , 10
0.0144670009613 , 10 , 2 , 6 , 5 , 10
0.0144238471985 , 17 , 2 , 6 , 5 , 10
0.014436006546 , 8 , 2 , 6 , 5 , 10
0.0144579410553 , 17 , 2 , 6 , 5 , 10
0.0144469738007 , 19 , 2 , 6 , 5 , 10
0.0141699314117 , 28 , 2 , 6 , 5 , 10
0.0144481658936 , 23 , 2 , 6 , 5 , 10
0.0145411491394 , 15 , 2 , 6 , 5 , 10
0.0145299434662 , 7 , 2 , 6 , 5 , 10
0.0145320892334 , 28 , 2 , 6 , 5 , 10
0.0142810344696 , 13 , 2 , 6 , 5 , 10
0.0145630836487 , 5 , 2 , 6 , 5 , 10
0.0145170688629 , 14 , 2 , 6 , 5 , 10
0.014554977417 , 18 , 2 , 6 , 5 , 10
0.0145010948181 , 25 , 2 , 6 , 5 , 10
0.0145390033722 , 19 , 2 , 6 , 5 , 10
0.0145280361176 , 17 , 2 , 6 , 5 , 10
0.0145299434662 , 8 , 2 , 6 , 5 , 10
0.0146090984344 , 6 , 2 , 6 , 5 , 10
0.0144851207733 , 29 , 2 , 6 , 5 , 10
0.0145840644836 , 14 , 2 , 6 , 5 , 10
0.014554977417 , 9 , 2 , 6 , 5 , 10
0.0144989490509 , 24 , 2 , 6 , 5 , 10
0.0157208442688 , 2 , 2 , 6 , 5 , 10
0.0144770145416 , 10 , 2 , 6 , 5 , 10
0.0145490169525 , 27 , 2 , 6 , 5 , 10
0.0145449638367 , 29 , 2 , 6 , 5 , 10
0.0145449638367 , 12 , 2 , 6 , 5 , 10
0.014554977417 , 21 , 2 , 6 , 5 , 10
0.0147330760956 , 20 , 2 , 6 , 5 , 10
0.0147640705109 , 24 , 2 , 6 , 5 , 10
0.0267250537872 , 1 , 2 , 6 , 5 , 10
0.0149159431458 , 15 , 2 , 6 , 5 , 10
0.0163290500641 , 2 , 2 , 6 , 5 , 10
0.0150499343872 , 24 , 2 , 6 , 5 , 10
0.0148479938507 , 26 , 2 , 6 , 5 , 10
0.0148429870605 , 28 , 2 , 6 , 5 , 10
0.0150120258331 , 8 , 2 , 6 , 5 , 10
0.0148460865021 , 5 , 2 , 6 , 5 , 10
0.0145928859711 , 20 , 2 , 6 , 5 , 10
0.0144329071045 , 19 , 2 , 6 , 5 , 10
0.014456987381 , 23 , 2 , 6 , 5 , 10
0.0144441127777 , 22 , 2 , 6 , 5 , 10
0.0144369602203 , 8 , 2 , 6 , 5 , 10
0.0144410133362 , 17 , 2 , 6 , 5 , 10
0.0144419670105 , 21 , 2 , 6 , 5 , 10
0.0145080089569 , 15 , 2 , 6 , 5 , 10
0.0144579410553 , 7 , 2 , 6 , 5 , 10
0.0144448280334 , 22 , 2 , 6 , 5 , 10
0.0144739151001 , 19 , 2 , 6 , 5 , 10
0.0155818462372 , 2 , 2 , 6 , 5 , 10
0.0145070552826 , 24 , 2 , 6 , 5 , 10
0.0145399570465 , 18 , 2 , 6 , 5 , 10
0.0143070220947 , 14 , 2 , 6 , 5 , 10
0.0145919322968 , 23 , 2 , 6 , 5 , 10
0.014527797699 , 17 , 2 , 6 , 5 , 10
0.0145318508148 , 23 , 2 , 6 , 5 , 10
0.014545917511 , 24 , 2 , 6 , 5 , 10
0.0144989490509 , 11 , 2 , 6 , 5 , 10
0.0146870613098 , 3 , 2 , 6 , 5 , 10
0.0147020816803 , 13 , 2 , 6 , 5 , 10
0.0145611763 , 5 , 2 , 6 , 5 , 10
0.0145809650421 , 27 , 2 , 6 , 5 , 10
0.0145909786224 , 14 , 2 , 6 , 5 , 10
0.0148479938507 , 15 , 2 , 6 , 5 , 10
0.015077829361 , 16 , 2 , 6 , 5 , 10
0.0148661136627 , 10 , 2 , 6 , 5 , 10
0.0145790576935 , 14 , 2 , 6 , 5 , 10
0.0146520137787 , 15 , 2 , 6 , 5 , 10
0.0146298408508 , 26 , 2 , 6 , 5 , 10
0.0151700973511 , 29 , 2 , 6 , 5 , 10
0.0146501064301 , 14 , 2 , 6 , 5 , 10
0.0152111053467 , 19 , 2 , 6 , 5 , 10
0.0148119926453 , 17 , 2 , 6 , 5 , 10
0.0146131515503 , 12 , 2 , 6 , 5 , 10
0.0151829719543 , 25 , 2 , 6 , 5 , 10
0.0152509212494 , 14 , 2 , 6 , 5 , 10
0.0149519443512 , 22 , 2 , 6 , 5 , 10
0.0146310329437 , 6 , 2 , 6 , 5 , 10
0.0147669315338 , 28 , 2 , 6 , 5 , 10
0.0146310329437 , 30 , 2 , 6 , 5 , 10
0.0144741535187 , 15 , 2 , 6 , 5 , 10
0.0145590305328 , 11 , 2 , 6 , 5 , 10
0.0145161151886 , 13 , 2 , 6 , 5 , 10
0.0144810676575 , 9 , 2 , 6 , 5 , 10
0.014543056488 , 4 , 2 , 6 , 5 , 10
0.0145220756531 , 9 , 2 , 6 , 5 , 10
0.0145690441132 , 9 , 2 , 6 , 5 , 10
0.0145149230957 , 17 , 2 , 6 , 5 , 10
0.0145061016083 , 10 , 2 , 6 , 5 , 10
0.0157279968262 , 2 , 2 , 6 , 5 , 10
0.0145018100739 , 11 , 2 , 6 , 5 , 10
0.0145421028137 , 24 , 2 , 6 , 5 , 10
0.0146028995514 , 29 , 2 , 6 , 5 , 10
0.0146119594574 , 24 , 2 , 6 , 5 , 10
0.0145058631897 , 23 , 2 , 6 , 5 , 10
0.0144689083099 , 6 , 2 , 6 , 5 , 10
0.0145931243896 , 27 , 2 , 6 , 5 , 10
0.0144441127777 , 28 , 2 , 6 , 5 , 10
0.0145750045776 , 28 , 2 , 6 , 5 , 10
0.0145680904388 , 15 , 2 , 6 , 5 , 10
0.0146219730377 , 27 , 2 , 6 , 5 , 10
0.0146069526672 , 11 , 2 , 6 , 5 , 10
0.0144929885864 , 18 , 2 , 6 , 5 , 10
0.014438867569 , 10 , 2 , 6 , 5 , 10
0.0144579410553 , 22 , 2 , 6 , 5 , 10
0.0144689083099 , 22 , 2 , 6 , 5 , 10
0.0145099163055 , 8 , 2 , 6 , 5 , 10
0.0144560337067 , 14 , 2 , 6 , 5 , 10
0.0145699977875 , 7 , 2 , 6 , 5 , 10
0.0149939060211 , 3 , 2 , 6 , 5 , 10
0.014937877655 , 18 , 2 , 6 , 5 , 10
0.0146849155426 , 28 , 2 , 6 , 5 , 10
0.0152878761292 , 18 , 2 , 6 , 5 , 10
0.014711856842 , 18 , 2 , 6 , 5 , 10
0.0148370265961 , 27 , 2 , 6 , 5 , 10
