tiempo, long_patt
0.0816049575806 , 26
0.104962825775 , 15
0.160273075104 , 9
0.133767843246 , 12
0.0793941020966 , 25
0.0765190124512 , 25
2.40802764893e-05 , 1
0.118433952332 , 13
0.143899917603 , 10
0.0673699378967 , 27
0.076642036438 , 24
0.0857059955597 , 24
0.0872280597687 , 21
0.100254774094 , 17
0.0122661590576 , 3
0.13959813118 , 10
0.0812809467316 , 23
0.000180959701538 , 2
0.0894999504089 , 19
0.0757818222046 , 30
0.165251016617 , 9
0.133865833282 , 12
0.0704829692841 , 27
0.0832259654999 , 20
0.1359770298 , 12
0.0951819419861 , 18
0.0792510509491 , 29
0.115389108658 , 14
0.0107789039612 , 3
0.109894990921 , 15
0.104371070862 , 18
0.0941169261932 , 21
0.225298166275 , 7
0.179336071014 , 8
0.0838360786438 , 21
0.148537874222 , 10
0.0919790267944 , 20
0.158376932144 , 9
0.136770009995 , 11
0.0666360855103 , 29
0.0886578559875 , 20
0.124159097672 , 13
0.0746941566467 , 26
0.00347208976746 , 3
0.0781102180481 , 22
0.0934910774231 , 17
0.291216135025 , 5
0.0786790847778 , 29
0.109476804733 , 16
0.235424995422 , 6
0.000419139862061 , 2
0.00284385681152 , 3
0.0781810283661 , 29
0.0910367965698 , 18
0.114568948746 , 13
0.116477966309 , 14
0.0973000526428 , 18
0.238398075104 , 6
0.0957560539246 , 20
0.175923109055 , 9
0.094929933548 , 26
0.0885350704193 , 22
0.137084007263 , 12
0.0986490249634 , 18
0.10770201683 , 14
0.155257940292 , 10
0.1576359272 , 10
0.103469848633 , 17
0.1872382164 , 8
0.118890047073 , 17
0.0961239337921 , 19
0.0748581886292 , 28
0.0866949558258 , 23
0.109863996506 , 15
0.229252099991 , 7
0.075464963913 , 28
0.122762918472 , 13
0.0621659755707 , 5
0.11288189888 , 14
0.0919530391693 , 18
0.0832440853119 , 25
0.0837309360504 , 19
0.101844072342 , 17
0.179021835327 , 8
0.234982013702 , 6
0.0682940483093 , 29
0.120070934296 , 14
0.170033931732 , 9
0.0855860710144 , 24
0.0021858215332 , 2
0.155135154724 , 10
0.0764000415802 , 27
0.0786859989166 , 29
0.13831615448 , 12
0.0940308570862 , 21
0.0950701236725 , 20
0.0862629413605 , 24
6.60419464111e-05 , 1
0.115195035934 , 15
0.000486135482788 , 2
0.0848758220673 , 24
0.0835149288177 , 26
0.071259021759 , 28
0.180631160736 , 8
0.296446084976 , 5
0.090548992157 , 20
0.0959990024567 , 19
0.089695930481 , 23
0.090588092804 , 22
0.183305025101 , 8
0.0991628170013 , 17
0.10012793541 , 21
0.116787910461 , 15
0.23389005661 , 7
0.088849067688 , 22
0.10378909111 , 19
6.89029693604e-05 , 2
0.0914130210876 , 24
0.102090120316 , 18
0.125884056091 , 14
0.081386089325 , 23
0.108616113663 , 17
0.0811059474945 , 23
0.0874559879303 , 24
0.158013105392 , 11
0.00129294395447 , 3
0.132867097855 , 13
0.312279939651 , 5
0.086599111557 , 27
0.126973152161 , 14
0.11562204361 , 15
0.106339931488 , 16
0.168090820312 , 10
0.128155946732 , 14
0.121314048767 , 15
0.0776700973511 , 26
0.0782170295715 , 29
0.115042209625 , 14
0.0995528697968 , 19
0.104247093201 , 17
0.141470909119 , 12
0.0833270549774 , 25
0.126145839691 , 14
0.0901970863342 , 22
0.250983953476 , 6
0.0854558944702 , 28
0.0765371322632 , 30
0.117501974106 , 15
0.141253948212 , 11
0.126199007034 , 13
0.175931930542 , 9
0.130841970444 , 4
0.17055606842 , 9
0.175091981888 , 9
0.101130008698 , 17
0.16091299057 , 10
0.000652074813843 , 2
0.15244102478 , 11
0.0840539932251 , 24
0.0796918869019 , 29
0.0905749797821 , 24
0.0865302085876 , 23
0.254135847092 , 6
0.0845601558685 , 27
0.0885429382324 , 28
0.0852301120758 , 28
0.113392114639 , 15
0.0834348201752 , 27
0.154256105423 , 11
0.112282991409 , 18
0.160236120224 , 10
0.0914101600647 , 22
0.0909140110016 , 22
0.192346096039 , 8
0.111726999283 , 14
0.231924772263 , 7
0.0385060310364 , 3
0.115214824677 , 18
0.0864119529724 , 28
0.105891942978 , 18
0.103877067566 , 18
0.077507019043 , 27
